,item,price,url
681,Toronto Downsizing Online Auction - Hillhurst Boulevard,$0.00,https://toronto.craigslist.org/tor/fod/d/north-york-toronto-downsizing-online/6800162579.html
682,Retirement Sale: HVAC and Sheet Metal Manufacturing Shop - Everything,$1,https://toronto.craigslist.org/tor/gms/d/scarborough-retirement-sale-hvac-and/6800201480.html
683,Scarborough Moving Online Auction - Windy Ridge Drive,$0.00,https://toronto.craigslist.org/tor/fod/d/scarborough-scarborough-moving-online/6800174693.html
684,Nova bath or shower seat,$30,https://toronto.craigslist.org/tor/hab/d/etobicoke-nova-bath-or-shower-seat/6783432396.html
685,Woodbridge Executive Content Sale,$0.00,https://toronto.craigslist.org/yrk/gms/d/woodbridge-woodbridge-executive-content/6800067702.html
686,"SIGNIFICANT TREASURES, 132 CANADIAN MUSEUMS, ILLUS.1ST ED, '97",$20,https://toronto.craigslist.org/tor/bks/d/significant-treasures-132-canadian/6800042815.html
687,Brand New Weekly Digital Timer,$25,https://toronto.craigslist.org/tor/eld/d/north-york-brand-new-weekly-digital/6799884378.html
688,Estate Sale,$1,https://toronto.craigslist.org/mss/gms/d/mississauga-estate-sale/6799882456.html
689,"washing machine hose,  $ 5,00 each",$5,https://toronto.craigslist.org/tor/tls/d/washing-machine-hose-500-each/6779814159.html
690,5 pc. plier set $ 25.00,$25,https://toronto.craigslist.org/tor/tls/d/5-pc-plier-set-2500/6779814325.html
691,TOOL'S YOUR CHOICE,$0.00,https://toronto.craigslist.org/tor/tls/d/tools-your-choice/6779814077.html
692,AMWAY Espring Water Purifier,$0.00,https://toronto.craigslist.org/tor/hsh/d/scarborough-amway-espring-water-purifier/6799303609.html
693,AMWAY Espring Water Purifier,$0.00,https://toronto.craigslist.org/tor/hsh/d/scarborough-amway-espring-water-purifier/6799303335.html
694,METAL 37 COMPARTMENT ORGANIZER,$80,https://toronto.craigslist.org/tor/hsh/d/scarborough-metal-37-compartment/6799033707.html
695,- BRAND NEW in box - Navigloo Pontoon / Runabout Boat Shelter,$460,https://toronto.craigslist.org/tor/bpo/d/brand-new-in-box-navigloo-pontoon/6798955632.html
696,Mid Century Modern Queen Teak Bed,$650,https://toronto.craigslist.org/oak/fuo/d/oakville-mid-century-modern-queen-teak/6799015958.html
697,- BRAND NEW in box - Navigloo Pontoon/Fishing Boat System,$360,https://toronto.craigslist.org/tor/bpo/d/brand-new-in-box-navigloo-pontoon/6798963270.html
698,VOGUE 1929 art deco hand fingers jewellery cover illustration,$25,https://toronto.craigslist.org/tor/jwl/d/east-york-vogue-1929-art-deco-hand/6784051027.html
699,VOGUE 1929 art deco hand fingers jewellery cover illustration,$25,https://toronto.craigslist.org/tor/atq/d/east-york-vogue-1929-art-deco-hand/6796478364.html
700,VOGUE 1929 art deco hand fingers jewellery cover illustration,$25,https://toronto.craigslist.org/tor/art/d/east-york-vogue-1929-art-deco-hand/6798884055.html
701,Brand New 4pc Mouse Glue Trap,$2,https://toronto.craigslist.org/tor/hsd/d/north-york-brand-new-4pc-mouse-glue-trap/6798823127.html
702,BRAND NEW 6PC JUMBO HEX KEY SET(SAE/MM),$20,https://toronto.craigslist.org/tor/hsd/d/north-york-brand-new-6pc-jumbo-hex-key/6798822321.html
703,"BNIP, SIMONIZ CYCLONE POWERSPIN MULTI-CLEANING TOOL",$70,https://toronto.craigslist.org/tor/tls/d/toronto-bnip-simoniz-cyclone-powerspin/6778088284.html
704,TURN YOUR COMMERICAL FRIDGE/FREEZER INTO A SMART APPLIANCE,$0.00,https://toronto.craigslist.org/tor/bfd/d/vancouver-turn-your-commerical-fridge/6798499310.html
705,Instrument Box,$200,https://toronto.craigslist.org/tor/msg/d/maple-instrument-box/6798499601.html
706,DYSON D24 Upright Vacuum Cleaner,$90,https://toronto.craigslist.org/tor/app/d/toronto-dyson-d24-upright-vacuum-cleaner/6798465737.html
707,Dewalt 20v Cordless Impact Driver,$100,https://toronto.craigslist.org/tor/tls/d/dewalt-20v-cordless-impact-driver/6762428103.html
708,Sylvia Brown - Spiritual Book Collection - New 11 books for sale,$140,https://toronto.craigslist.org/tor/bks/d/north-york-sylvia-brown-spiritual-book/6779380491.html
709,Inventory Blow Out Sale,$0.00,https://toronto.craigslist.org/bra/bfs/d/brampton-inventory-blow-out-sale/6797585636.html
710,EIZO ColorEdge CG222W Monitor,$299,https://toronto.craigslist.org/tor/sdp/d/east-york-eizo-coloredge-cg222w-monitor/6776545646.html
711,Brand New Trion Hockey Pro 4 Skate Weights,$40,https://toronto.craigslist.org/tor/spo/d/east-york-brand-new-trion-hockey-pro-4/6782101112.html
712,Etobicoke Estate Sale Online Auction - Larstone Avenue,$0.00,https://toronto.craigslist.org/tor/fod/d/etobicoke-etobicoke-estate-sale-online/6797058100.html
713,Laptop Repair Service - Liquid Damage Apple MacBook iMac HP ASUS,$0.00,https://toronto.craigslist.org/tor/sop/d/north-york-laptop-repair-service-liquid/6777702403.html
714,Transition Squad Liquidation Online Auction Ends Jan 31. 2019,$0.00,https://toronto.craigslist.org/tor/gms/d/east-york-transition-squad-liquidation/6797061124.html
715,"EVERYTHING GOES Estate Sale Saturday and Sunday, January 26th and 27th",$0.00,https://toronto.craigslist.org/oak/gms/d/hamilton-everything-goes-estate-sale/6797027491.html
716,Polar Transmitter and Strap,$0.00,https://toronto.craigslist.org/tor/sgd/d/thornhill-polar-transmitter-and-strap/6775453957.html
717,"Durable, Warm, Non Toxic, Comfortable, Easy to Install Berber Cork!",$5,https://toronto.craigslist.org/tor/mad/d/toronto-durable-warm-non-toxic/6796969215.html
718,multi tool,$10,https://toronto.craigslist.org/tor/tls/d/north-york-multi-tool/6779379162.html
719,plyers and tape measure,$50,https://toronto.craigslist.org/tor/tls/d/north-york-plyers-and-tape-measure/6779354337.html
720,plyers and tape measure,$50,https://toronto.craigslist.org/tor/tls/d/north-york-plyers-and-tape-measure/6779354337.html
721,Liquidation Sale  HVAC and Sheet Metal Manufacturing Shop - Everything,$1,https://toronto.craigslist.org/tor/gms/d/scarborough-liquidation-sale-hvac-and/6796782902.html
722,Wiremold Wall Grommet Kit (CMK60),$15,https://toronto.craigslist.org/tor/ele/d/toronto-wiremold-wall-grommet-kit-cmk60/6796606716.html
723,Clickart Portable Compact Rolling Luggage Carrier,$35,https://toronto.craigslist.org/mss/tls/d/clickart-portable-compact-rolling/6779260742.html
724,drill,$30,https://toronto.craigslist.org/tor/tls/d/north-york-drill/6779223211.html
725,Beatbo,$5,https://toronto.craigslist.org/tor/tls/d/etobicoke-beatbo/6779220307.html
726,Dual Scale Torque Wrench,$40,https://toronto.craigslist.org/tor/tls/d/north-york-dual-scale-torque-wrench/6779209864.html
727,Studio Garage Sale Indoor Binoculars Swarovski Jewelry Camera Stuff  +,$1,https://toronto.craigslist.org/tor/gms/d/toronto-studio-garage-sale-indoor/6796131619.html
728,Key Ninja - Organize up to 30 keys,$15,https://toronto.craigslist.org/mss/tls/d/key-ninja-organize-up-to-30-keys/6779198669.html
729,chisels,$80,https://toronto.craigslist.org/tor/tls/d/north-york-chisels/6779193125.html
730,Signmaking template kit - Milescraft SignCrafter,$55,https://toronto.craigslist.org/mss/tls/d/signmaking-template-kit-milescraft/6779181536.html
731,FIREPLACE TOOLS - 3pc,$10,https://toronto.craigslist.org/tor/for/d/toronto-fireplace-tools-3pc/6779127814.html
732,Arbonne Official Merchandise,$0.00,https://toronto.craigslist.org/tor/for/d/toronto-arbonne-official-merchandise/6790637662.html
733,Sears Craftsman Router. Model 315.17480,$75,https://toronto.craigslist.org/tor/tld/d/sears-craftsman-router-model/6779048556.html
734,"MEN'S JAGUAR / PANTHER RING, stainless steel",$50,https://toronto.craigslist.org/tor/bar/d/scarborough-mens-jaguar-panther-ring/6780699441.html
735,MILITARY STYLE WINTER JACKET 3XL - trade or sale,$60,https://toronto.craigslist.org/tor/clo/d/scarborough-military-style-winter/6791897352.html
736,new tools,$0.00,https://toronto.craigslist.org/tor/tls/d/new-tools/6779078961.html
737,The Revolutionary HitcHinge PAY CASH WE EAT THE HST.,$0.00,https://toronto.craigslist.org/tor/bpd/d/north-york-the-revolutionary-hitchinge/6793040174.html
738,New open box Epson Home Cinema 3D 1080p 3LCD Projector HDMI Speaker,$500,https://toronto.craigslist.org/tor/ele/d/scarborough-new-open-box-epson-home/6778878670.html
739,Equipment carrier for trailer hitch,$250,https://toronto.craigslist.org/tor/tls/d/north-york-equipment-carrier-for/6779032020.html
740,BRAND NEW TRANSMISSION METAL FUNNEL,$9,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-transmission-metal/6779030823.html
741,Aluminum Loading Ramps,$100,https://toronto.craigslist.org/tor/tls/d/aluminum-loading-ramps/6779031686.html
742,Brand New 250 PSI 12-volt Air Compressor,$15,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-250-psi-12-volt/6779030029.html
743,"BRAND NEW NEIKO 1/2"" TO 3/8"" DRILL CHUCK KEYLESS CONVERSION KIT",$19,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-neiko-1-2-to-3-8/6779030414.html
744,BRAND NEW XENON AUTOMOTIVE TIMING LIGHT,$30,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-xenon-automotive/6779030609.html
745,"NEW 500LB 20X50X6""BASKET STEEL CARGO CARRIER",$100,https://toronto.craigslist.org/tor/hsd/d/north-york-new-500lb-20x50x6basket/6795463652.html
746,Toronto Estate Sale Online Auction - Charles Street West (CONDO),$0.00,https://toronto.craigslist.org/tor/fod/d/toronto-toronto-estate-sale-online/6795450347.html
747,Brand New 1Gal/1.3Gal/4Gal Hand Pump Pressure Sprayer,$0.00,https://toronto.craigslist.org/tor/hsd/d/north-york-brand-new-1gal-13gal-4gal/6795464552.html
748,Brand New Trailer Jack With Wheel,$40,https://toronto.craigslist.org/tor/trb/d/north-york-brand-new-trailer-jack-with/6795463437.html
749,VINTAGE - COOL TOOLS TOY MOTORCYCLE - RARE,$20,https://toronto.craigslist.org/tor/clt/d/toronto-vintage-cool-tools-toy/6756233418.html
750,CHEVROLET VAN G20,$3800,https://toronto.craigslist.org/tor/cto/d/toronto-chevrolet-van-g20/6795010082.html
751,Couch For Sale,$150,https://toronto.craigslist.org/tor/fuo/d/toronto-couch-for-sale/6794767952.html
752,Toronto Moving Online Auction - Kirk Bradden Road East,$0.00,https://toronto.craigslist.org/tor/fod/d/etobicoke-toronto-moving-online-auction/6794603379.html
753,Newmarket Reseller Online Auction - Tango Crescent,$0.00,https://toronto.craigslist.org/yrk/fod/d/newmarket-southwest-newmarket-reseller/6794605681.html
754,Staple gun kit - ARROW,$30,https://toronto.craigslist.org/tor/tls/d/staple-gun-kit-arrow/6778848347.html
755,BLACK & DECKER SR100 PLUNGE ROUTER - SR100 TYPE 1,$140,https://toronto.craigslist.org/tor/tls/d/black-decker-sr100-plunge-router-sr100/6778848497.html
756,BNIB ifixit.com iPhone 6 White LCD Screen and Digitizer Full Assembly,$99,https://toronto.craigslist.org/mss/sop/d/bnib-ifixitcom-iphone-6-white-lcd/6772993327.html
757,MUST SELL Private Jewellery Collection - SELL OR TRADE - WOW!,$99,https://toronto.craigslist.org/tor/jwl/d/toronto-must-sell-private-jewellery/6793860217.html
758,Electronics power supplies and tools,$20,https://toronto.craigslist.org/mss/ele/d/electronics-power-supplies-and-tools/6778768465.html
759,Boride engineered abrasives   Gold Stone Sample Kit 028 915,$50,https://toronto.craigslist.org/mss/tls/d/boride-engineered-abrasives-gold-stone/6778695245.html
760,Prevent Fires with Professional Chimney Sweep / Cleaning Kit,$199,https://toronto.craigslist.org/yrk/tls/d/north-york-prevent-fires-with/6775244309.html
761,Makita 7 ¼ in (185 mm) circular saw w steel case & 2 carbide blades,$149,https://toronto.craigslist.org/yrk/tls/d/north-york-makita-7-in-185-mm-circular/6757470537.html
762,ULINE H-6065 rolling tool chest seat,$125,https://toronto.craigslist.org/tor/tls/d/etobicoke-uline-6065-rolling-tool-chest/6778681495.html
763,Digital Print Shop,$125000,https://toronto.craigslist.org/bra/bfs/d/mississauga-digital-print-shop/6793614651.html
764,Keyless Entry FOB Remote and Free Programming (GM/Saturn),$50,https://toronto.craigslist.org/drh/hsh/d/pickering-keyless-entry-fob-remote-and/6793349242.html
765,Financial Accounting: Tools for Business Decision-Making,$20,https://toronto.craigslist.org/tor/bks/d/financial-accounting-tools-for-business/6778464804.html
766,"Brand New 12""X10"" or 12""X15"" Heavy Duty Paper Cutter",$35,https://toronto.craigslist.org/tor/hsd/d/north-york-brand-new-12x10-or-12x15/6793210643.html
767,Brand New 5/8x25' or 50' Garden Hose USA,$0.00,https://toronto.craigslist.org/tor/grq/d/north-york-brand-new-5-8x25-or-50/6793200121.html
768,Queen Folding Box Spring - Zinus Brand - BNIB,$220,https://toronto.craigslist.org/tor/fuo/d/toronto-queen-folding-box-spring-zinus/6793092580.html
769,"mower bag $ 35,00",$10,https://toronto.craigslist.org/tor/tls/d/mower-bag-3500/6778427724.html
770,"16"" TIE ROD SEPERATOR",$13,https://toronto.craigslist.org/tor/tld/d/north-york-16-tie-rod-seperator/6778400136.html
771,"New 6"" Dial Caliper/12"" Extra Large LCD Screen SAE/MM Digital Caliper",$30,https://toronto.craigslist.org/tor/tld/d/north-york-new-6-dial-caliper-12-extra/6778400436.html
772,Brand New Drywall & Panel Hoist(on Sale),$179,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-drywall-panel/6778399441.html
773,Brand New Cable Installation Rod Set 12pc 10M,$25,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-cable-installation/6778399626.html
774,"BRAND NEW 7"" HEAVY DUTY ANGLE GRINDER",$90,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-7-heavy-duty-angle/6778399979.html
775,5-Shelf Wheeled Chrome Unit W36 x D18 x H72 for Sale $125,$125,https://toronto.craigslist.org/bra/hsh/d/brampton-5-shelf-wheeled-chrome-unit/6793018854.html
776,"Yardworks 9A Electric Snowthrower, snowblower 16-in",$99,https://toronto.craigslist.org/yrk/tls/d/yardworks-9a-electric-snowthrower/6778326025.html
777,Marvel Black Panther electronic helmet in box light - brand NEW,$119,https://toronto.craigslist.org/tor/tls/d/etobicoke-marvel-black-panther/6778321368.html
778,THINKING ABOUT STARTING A NEW BUSINESS OR A BUSINESS ADDITION?,$25000,https://toronto.craigslist.org/tor/bfd/d/toronto-thinking-about-starting-new/6786647082.html
779,BRAND NEW 2PC HAND&GLOVE WARMERS,$2,https://toronto.craigslist.org/tor/hsd/d/north-york-brand-new-2pc-handglove/6792314838.html
780,BRAND NEW 300PSI 3IN1 12V AIR COMPRESSOR,$30,https://toronto.craigslist.org/tor/hsd/d/north-york-brand-new-300psi-3in1-12v/6792326262.html
781,2 Bike Rack,$80,https://toronto.craigslist.org/tor/bdp/d/north-york-2-bike-rack/6792315585.html
782,BRAND NEW SNOW& ICE WINDSHIELD COVER,$12,https://toronto.craigslist.org/tor/hsd/d/north-york-brand-new-snow-ice/6792315342.html
783,Estate Sale - Downsizing,$1,https://toronto.craigslist.org/oak/gms/d/oakville-estate-sale-downsizing/6792047593.html
784,ISO MISSING EQUIPMENT,$4000,https://toronto.craigslist.org/tor/msg/d/toronto-iso-missing-equipment/6791904428.html
785,"Foam Roller, Massagers and Resistance Bands",$40,https://toronto.craigslist.org/yrk/hab/d/north-york-foam-roller-massagers-and/6791425027.html
786,3 x 19 inches cable tensioners,$0.00,https://toronto.craigslist.org/tor/tls/d/3-19-inches-cable-tensioners/6755388791.html
787,Air compressor for sale,$200,https://toronto.craigslist.org/tor/tls/d/mississauga-air-compressor-for-sale/6777997117.html
788,BRAND NEW DETAIL SANDER,$35,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-detail-sander/6778001657.html
789,Brand New Biscuit Joiner Kit,$120,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-biscuit-joiner-kit/6778001930.html
790,New 120pc Nylon Screw/Nut Assortment,$9,https://toronto.craigslist.org/tor/tld/d/north-york-new-120pc-nylon-screw-nut/6778000624.html
791,Brand New SDS Plus/Max Carbide Hammer Bits,$0.00,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-sds-plus-max/6778000982.html
792,Brand New Floor Jack/Bottle Jack,$39,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-floor-jack-bottle/6778001296.html
793,PROFOTO Beauty Dish/SOFTLIGHT REFLECTOR with GRID!,$680,https://toronto.craigslist.org/tor/pho/d/toronto-profoto-beauty-dish-softlight/6791070815.html
794,MONDAY JANUARY 14 AT 6:30PM LIQUIDATION AUCTION SALE,$0.00,https://toronto.craigslist.org/oak/eld/d/north-york-monday-january-14-at-630pm/6791004472.html
795,MONDAY JANUARY 14 AT 6:30PM LIQUIDATION AUCTION SALE,$0.00,https://toronto.craigslist.org/bra/eld/d/north-york-monday-january-14-at-630pm/6790994951.html
796,MONDAY JANUARY 14 AT 6:30PM LIQUIDATION AUCTION SALE,$0.00,https://toronto.craigslist.org/mss/eld/d/north-york-monday-january-14-at-630pm/6790999611.html
797,MONDAY JANUARY 14 AT 6:30PM LIQUIDATION AUCTION SALE,$0.00,https://toronto.craigslist.org/yrk/eld/d/north-york-monday-january-14-at-630pm/6790990238.html
798,MONDAY JANUARY 14 AT 6:30PM LIQUIDATION AUCTION SALE,$0.00,https://toronto.craigslist.org/tor/eld/d/north-york-monday-january-14-at-630pm/6790982107.html
799,MONDAY JANUARY 14 AT 6:30PM LIQUIDATION AUCTION SALE,$0.00,https://toronto.craigslist.org/drh/eld/d/north-york-monday-january-14-at-630pm/6790986376.html
800,Kubox Square - Shipping Box from FedEx,$0.00,https://toronto.craigslist.org/tor/for/d/toronto-kubox-square-shipping-box-from/6790947940.html
801,Kubox Trunk - Shipping Box from FedEx,$0.00,https://toronto.craigslist.org/tor/for/d/toronto-kubox-trunk-shipping-box-from/6790945085.html
802,New Blue Tarp,$3,https://toronto.craigslist.org/tor/hsd/d/north-york-new-blue-tarp/6790680703.html
803,MILWAUKEE M12 CHARGER 2X,$35,https://toronto.craigslist.org/tor/tls/d/scarborough-milwaukee-m12-charger-2x/6777751099.html
804,Milwaukee Tool 5 inch Random Orbital Sander,$40,https://toronto.craigslist.org/tor/tls/d/scarborough-milwaukee-tool-5-inch/6777751880.html
805,DEWALT 2.4 amp 1/4 Sheet Palm Grip Sander,$40,https://toronto.craigslist.org/tor/tls/d/scarborough-dewalt-24-amp-1-4-sheet/6777752292.html
806,"Power Tools, Straight 1/4 inch Die Grinder by Power Fist",$20,https://toronto.craigslist.org/tor/tls/d/toronto-power-tools-straight-1-4-inch/6777684079.html
807,Brampton Downsizing Online Auction - Panorama Crescent,$0.00,https://toronto.craigslist.org/tor/fod/d/brampton-brampton-downsizing-online/6784952882.html
808,Toronto Moving Online Auction - Roselawn Avenue,$0.00,https://toronto.craigslist.org/tor/fod/d/toronto-toronto-moving-online-auction/6785812244.html
809,Toronto Estate Sale Online Auction - Gainsborough Road,$0.00,https://toronto.craigslist.org/tor/fod/d/toronto-toronto-estate-sale-online/6789768293.html
810,Brampton Estate Sale Online Auction - Gretna Drive,$0.00,https://toronto.craigslist.org/bra/fod/d/brampton-brampton-estate-sale-online/6789768520.html
811,Ashwood in Fusion Cork Flooring at Discount Sale!! Limited Time Offer!,$4,https://toronto.craigslist.org/tor/mad/d/toronto-ashwood-in-fusion-cork-flooring/6789710700.html
812,"WALKER SPARKLING RED LATEST MODEL ""DRIVE"" WITH CASE",$59,https://toronto.craigslist.org/oak/hab/d/oakville-walker-sparkling-red-latest/6788625412.html
813,Mint Condition Leatherman Crunch Multi tool,$0.00,https://toronto.craigslist.org/tor/tls/d/etobicoke-mint-condition-leatherman/6757760630.html
814,New In Box Victorinox Swisstool Spirit Plus Ratchet Bit Set,$0.00,https://toronto.craigslist.org/tor/tls/d/etobicoke-new-in-box-victorinox/6757740826.html
815,Leatherman Rev in Excellent Condition,$0.00,https://toronto.craigslist.org/tor/tls/d/etobicoke-leatherman-rev-in-excellent/6757741397.html
816,Excellent Condition Leatherman Skeletool Multitool,$0.00,https://toronto.craigslist.org/tor/tls/d/etobicoke-excellent-condition/6757741657.html
817,Pelican Case. $20 each. Model 1400. (35 available),$20,https://toronto.craigslist.org/tor/for/d/etobicoke-pelican-case-20-each/6788211882.html
818,Pelican Case. $20 each. Model 1400. (35 Available),$20,https://toronto.craigslist.org/tor/pho/d/etobicoke-pelican-case-20-each/6788211050.html
819,Pelican Case. $20 each. Model 1400. (35 available),$20,https://toronto.craigslist.org/tor/ele/d/etobicoke-pelican-case-20-each/6788210011.html
820,Pelican Case. $20 each. Model 1400. (35 available),$20,https://toronto.craigslist.org/tor/clt/d/etobicoke-pelican-case-20-each/6788209071.html
821,Pelican Case. $20 each. Model 1400. (35 Available),$20,https://toronto.craigslist.org/tor/bpo/d/etobicoke-pelican-case-20-each/6788207843.html
822,Makita 4300BV Corded 115v Jig Saw,$0.00,https://toronto.craigslist.org/tor/tls/d/toronto-makita-4300bv-corded-115v-jig/6754600047.html
823,Flame Resistant Bib Rain Pant 2XL/Lg,$45,https://toronto.craigslist.org/tor/for/d/toronto-flame-resistant-bib-rain-pant/6784821770.html
824,Aqua Mix Enrich N Seal (Stone Sealer / Sealant),$125,https://toronto.craigslist.org/tor/for/d/toronto-aqua-mix-enrich-seal-stone/6787956221.html
825,infiniti saab mitsubishi lexus navigation bluetooth dvd,$399,https://toronto.craigslist.org/tor/ptd/d/unionville-infiniti-saab-mitsubishi/6787565707.html
826,"Poulan PRO PR240 2-Stage Snowblower 24"" Black",$999,https://toronto.craigslist.org/yrk/hvo/d/richmond-hill-poulan-pro-pr240-2-stage/6787473496.html
827,"Chemical Free, Non Toxic Ceramic Marble Cork Floor @Factory Price Sale",$4,https://toronto.craigslist.org/tor/mad/d/toronto-chemical-free-non-toxic-ceramic/6787410116.html
828,subaru navigation bluetooth dvd,$399,https://toronto.craigslist.org/tor/ptd/d/unionville-subaru-navigation-bluetooth/6787232311.html
829,Huawei P20 Unlock,$450,https://toronto.craigslist.org/tor/mob/d/scarborough-huawei-p20-unlock/6787132691.html
830,Work lite,$50,https://toronto.craigslist.org/yrk/tls/d/scarborough-work-lite/6776731543.html
831,"Nimbus shower filter, new in package",$40,https://toronto.craigslist.org/mss/hsh/d/nanticoke-nimbus-shower-filter-new-in/6786890332.html
832,Nail Gun,$200,https://toronto.craigslist.org/yrk/tls/d/scarborough-nail-gun/6776689077.html
833,Hot Offer Deals On Taupe Leather Cork Floor Now At Manufacture Price,$4,https://toronto.craigslist.org/tor/mad/d/toronto-hot-offer-deals-on-taupe/6786588731.html
834,Jig Saw,$75,https://toronto.craigslist.org/yrk/tls/d/scarborough-jig-saw/6776461813.html
835,Ramset,$125,https://toronto.craigslist.org/yrk/tls/d/scarborough-ramset/6776428343.html
836,Router,$75,https://toronto.craigslist.org/yrk/tls/d/scarborough-router/6776425585.html
837,Biscuit Jointer,$50,https://toronto.craigslist.org/yrk/tls/d/scarborough-biscuit-jointer/6776423806.html
838,Sander,$50,https://toronto.craigslist.org/yrk/tls/d/scarborough-sander/6776421627.html
839,Mixing Drill,$100,https://toronto.craigslist.org/yrk/tls/d/scarborough-mixing-drill/6776414850.html
840,Reciprocating Saw,$100,https://toronto.craigslist.org/yrk/tls/d/scarborough-reciprocating-saw/6776396484.html
841,"Excalibur Matrix Bulldog 400 Crossbow, 100% Brand New",$1299,https://toronto.craigslist.org/yrk/spo/d/thornhill-excalibur-matrix-bulldog-400/6785993515.html
842,Sylvia Brown - Spiritual Book Collection - New 11 books for sale,$140,https://toronto.craigslist.org/tor/bks/d/north-york-sylvia-brown-spiritual-book/6766001734.html
843,chisels,$80,https://toronto.craigslist.org/tor/tls/d/north-york-chisels/6776259792.html
844,BRAND NEW STUCCO HOPPER GUN,$90,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-stucco-hopper-gun/6776248269.html
845,"Lithium Ion Cordless 6-1/2"" Circular Saw 20 Volt Max",$70,https://toronto.craigslist.org/tor/tld/d/north-york-lithium-ion-cordlesscircular/6776248596.html
846,Brand New 10PC SUPER GLUE,$3,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-10pc-super-glue/6776248836.html
847,"BRAND NEW 32PCS 6"" EXTRA LONG SECURITY BIT SET",$40,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-32pcs-6-extra-long/6776247697.html
848,BRAND NEW 14 PC BALL JOINT ADAPTOR SET,$90,https://toronto.craigslist.org/tor/tld/d/north-york-brand-new-14-pc-ball-joint/6776247977.html
849,iPhone 7 Plus 128GB space grey unlocked,$550,https://toronto.craigslist.org/tor/mob/d/toronto-iphone-7-plus-128gb-space-grey/6803887554.html
850,Collins Canadian English Dictionary 4.25 x 7 x 1.5 inches,$10,https://toronto.craigslist.org/yrk/bks/d/collins-canadian-english/6803622948.html
851,New plastic tool / fish tackle / cleaning supplies caddy with handle,$15,https://toronto.craigslist.org/yrk/for/d/north-york-new-plastic-tool-fish-tackle/6785638157.html
852,BNIB Dyson Pure Cool Purifying Tower Fan,$700,https://toronto.craigslist.org/tor/hsh/d/toronto-bnib-dyson-pure-cool-purifying/6765875683.html
853,"TACRO and Staedtler Drafting Tool Sets, Made In Germany",$25,https://toronto.craigslist.org/tor/clt/d/tacro-and-staedtler-drafting-tool-sets/6787416236.html
854,tool box $ 25  /  forehead light $15,$25,https://toronto.craigslist.org/tor/mat/d/tool-box-25-forehead-light-15/6803114453.html
855,Baratza Sette 270W BRAND NEW ORIGINAL BOXED CONDITION,$600,https://toronto.craigslist.org/tor/hsh/d/toronto-baratza-sette-270w-brand-new/6785479690.html
856,VOGUE 1929 art deco hand fingers jewellery cover illustration,$25,https://toronto.craigslist.org/tor/bks/d/east-york-vogue-1929-art-deco-hand/6766520556.html
857,ART Pro Audio Channel Vactrol/Tube Leveler Compressor,$250,https://toronto.craigslist.org/tor/msg/d/toronto-art-pro-audio-channel-vactrol/6802684101.html
858,Stanley Safety Lid Support,$5,https://toronto.craigslist.org/mss/hsh/d/mississauga-stanley-safety-lid-support/6802657809.html
859,"casio pcr t520 single thermal printer used cash register, excell",$225,https://toronto.craigslist.org/tor/bfs/d/etobicoke-casio-pcr-t520-single-thermal/6800757796.html
860,tool rack / $45.00,$45,https://toronto.craigslist.org/tor/for/d/scarborough-tool-rack-4500/6787285830.html
861,Selling Monoprice Bluetooth Splitter (brand new),$30,https://toronto.craigslist.org/tor/ele/d/selling-monoprice-bluetooth-splitter/6802392244.html
862,honda civic gps android wifi bluetooth mp5 multi player,$699,https://toronto.craigslist.org/tor/ptd/d/unionville-honda-civic-gps-android-wifi/6802067203.html
863,Rane VP12 PreAmp/De-Ess/Gate/Compressor/EQ WITH RS-1 Power Supply,$125,https://toronto.craigslist.org/tor/msg/d/toronto-rane-vp12-preamp-de-ess-gate/6794522815.html
864,Advanced Dungeons & Dragons 1st ed Battle Wheel,$40,https://toronto.craigslist.org/tor/tag/d/north-york-advanced-dungeons-dragons/6801752429.html
865,Vintage Hazel Atlas Nut Chopper Handcrank Kitchen Tool,$15,https://toronto.craigslist.org/yrk/atq/d/richmond-hill-vintage-hazel-atlas-nut/6797853878.html
866,Flame Resistant Bib Rain Pant 2XL/Lg,$45,https://toronto.craigslist.org/tor/pts/d/toronto-flame-resistant-bib-rain-pant/6784820543.html
867,"iPhone 6s, 32 GB Rose Gold, Unlocked",$280,https://toronto.craigslist.org/yrk/mob/d/woodbridge-iphone-6s-32-gb-rose-gold/6801537051.html
868,Locker Shelves - keep locker organized,$10,https://toronto.craigslist.org/yrk/fuo/d/thornhill-locker-shelves-keep-locker/6784634063.html
869,Brand New Cob Led Work light (2100 lumens),$55,https://toronto.craigslist.org/tor/hsd/d/north-york-brand-new-cob-led-work-light/6784574526.html
